entry_id,date,amount,account_code,memo,vendor_id,journal_ref,created_by
GL_1985,2026-08-15,871.25,ACC_6020,Booking for Pawnee Power,VEND_39,JRN-7557,swatkins
GL_1986,2026-08-20,4199.78,ACC_6020,Booking for Sirius Cybernetics,VEND_29,JRN-2002,kellis
GL_1987,2026-08-13,1548.12,ACC_5010,Booking for  Freight,VEND_35,JRN-9918,rachelparker
GL_1988,2026-08-05,4003.35,ACC_6020,Booking for Vandelay Trading,VEND_09,JRN-9759,jeremy54
GL_1989,2026-08-13,4555.73,ACC_6020,Booking for Bachman Electric,VEND_38,JRN-6874,hernandezjustin
GL_1990,2026-08-02,2637.98,ACC_8010,Booking for  Freight,VEND_35,JRN-2710,christinemartin
GL_1991,2026-08-08,4549.21,ACC_5020,Booking for Momcorp Industries,VEND_33,JRN-1008,ian22
GL_1992,2026-08-18,509.48,ACC_8010,Booking for Omni Consumer,VEND_34,JRN-9841,johnwilliams
GL_1993,2026-08-02,2195.83,ACC_8010,Booking for Los Pollos Dist.,VEND_14,JRN-4112,autumn74
GL_1994,2026-08-23,3217.62,ACC_5010,Booking for Omni Consumer,VEND_34,JRN-6404,jack80
GL_1995,2026-08-15,906.71,ACC_6020,Booking for Rekall Solutions,VEND_18,JRN-5999,tiffany25
GL_1996,2026-08-26,3643.14,ACC_8010,Booking for Initech Solutions,VEND_06,JRN-4882,kfernandez
GL_1997,2026-08-26,3221.49,ACC_8010,Booking for Initech Solutions,VEND_06,JRN-8761,david06
GL_1998,2026-08-21,1920.54,ACC_6010,Booking for Pawnee Power,VEND_39,JRN-2736,dmack
GL_1999,2026-08-22,664.27,ACC_8010,Booking for Momcorp Industries,VEND_33,JRN-6695,eric88
GL_2000,2026-08-09,880.44,ACC_6020,Booking for  Freight,VEND_35,JRN-4875,deborah47
GL_2001,2026-08-15,2665.97,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_24,JRN-1208,tara92
GL_2002,2026-08-02,509.16,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_23,JRN-7395,hmorgan
GL_2003,2026-08-25,880.39,ACC_8010,Manual accrual adjustment / unassigned entry,VEND_39,JRN-6830,imccullough
GL_2004,2026-08-12,184.71,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_25,JRN-5796,parkerrichard
GL_2005,2026-08-25,4552.07,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_37,JRN-4138,seandavis
GL_2006,2026-08-22,2939.43,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_19,JRN-8077,franklinjames
GL_2007,2026-08-17,1773.02,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_31,JRN-1319,kimberlywang
GL_2008,2026-08-06,4340.39,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_27,JRN-1572,andrewryan
GL_2009,2026-08-25,2138.48,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_14,JRN-8007,frhodes
GL_2010,2026-08-04,17882.56,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_04,JRN-4783,ulee
GL_2011,2026-08-10,73920.05,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_17,JRN-3154,kerrmichael
GL_2012,2026-08-09,6204.22,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_22,JRN-7913,jenniferpatterson
GL_2013,2026-08-12,4965.45,ACC_8010,Manual accrual adjustment / unassigned entry,VEND_11,JRN-5929,swatson
GL_2014,2026-08-26,5978.53,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_09,JRN-2914,michael78
GL_2015,2026-08-20,18293.06,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_39,JRN-8146,lewispamela
GL_2016,2026-08-14,540.24,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_12,JRN-4018,slara
GL_2017,2026-08-01,293.52,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_22,JRN-4865,lindawaller
GL_2018,2026-08-21,4666.16,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_19,JRN-8202,achandler
GL_2019,2026-08-10,4249.99,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_31,JRN-7370,maryharper
GL_2020,2026-08-22,45588.79,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_21,JRN-7100,jaredwells
GL_2021,2026-08-11,3043.83,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_11,JRN-2579,carl96
GL_2022,2026-08-11,2718.45,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_01,JRN-9013,smithdanielle
GL_2023,2026-08-10,7761.7,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_22,JRN-6696,robert87
GL_2024,2026-08-23,597.97,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_39,JRN-1923,jamescollier
GL_2025,2026-08-13,11244.82,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_09,JRN-4028,angela04
GL_2026,2026-08-03,7458.04,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_31,JRN-4880,troy73
GL_2027,2026-08-15,1284.95,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_32,JRN-3573,moodyeric
GL_2028,2026-08-18,4702.69,ACC_8010,Manual accrual adjustment / unassigned entry,VEND_35,JRN-5036,stephanie71
GL_2029,2026-08-23,11558.02,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_21,JRN-6320,robert73
GL_2030,2026-08-22,402.84,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_20,JRN-3790,wilsonjoshua
GL_2031,2026-08-11,3658.92,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_07,JRN-7653,georgemichael
GL_2032,2026-08-11,7824.49,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_32,JRN-7033,qcunningham
GL_2033,2026-08-02,3699.29,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_22,JRN-1855,hmccann
GL_2034,2026-08-20,5767.46,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_06,JRN-5232,william90
GL_2035,2026-08-09,1444.21,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_31,JRN-4773,francisco02
GL_2036,2026-08-12,13133.94,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_10,JRN-5875,steven25
GL_2037,2026-08-24,2640.46,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_19,JRN-2837,brianward
GL_2038,2026-08-19,489.39,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_20,JRN-8527,brandon48
GL_2039,2026-08-20,1373.79,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_14,JRN-1600,palmerkatie
GL_2040,2026-08-17,5395.99,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_35,JRN-1496,kathygeorge
GL_2041,2026-08-17,1056.66,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_14,JRN-7902,amybrennan
GL_2042,2026-08-03,7016.01,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_13,JRN-4926,joseph51
GL_2043,2026-08-02,882.89,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_33,JRN-8773,madeline02
GL_2044,2026-08-18,1633.57,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_05,JRN-6777,nathan76
GL_2045,2026-08-16,985.84,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_13,JRN-1157,samantha21
GL_2046,2026-08-14,67040.74,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_12,JRN-6176,ericwalker
GL_2047,2026-08-04,2645.0,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_29,JRN-6009,laurahansen
GL_2048,2026-08-22,2162.27,ACC_8010,Manual accrual adjustment / unassigned entry,VEND_14,JRN-6364,butlersabrina
GL_2049,2026-08-26,2464.89,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_33,JRN-1819,fuentessandra
GL_2050,2026-08-04,4192.7,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_23,JRN-7960,sbailey
GL_2051,2026-08-09,685.78,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_25,JRN-9135,don79
GL_2052,2026-08-15,5934.72,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_25,JRN-3663,gerald40
GL_2053,2026-08-03,3656.45,ACC_8010,Manual accrual adjustment / unassigned entry,VEND_20,JRN-4677,walkermelissa
GL_2054,2026-08-05,4086.8,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_38,JRN-5209,haileyparker
GL_2055,2026-08-14,3885.9,ACC_8010,Manual accrual adjustment / unassigned entry,VEND_17,JRN-6594,davidmiller
GL_2056,2026-08-19,9339.08,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_38,JRN-1475,joneskim
GL_2057,2026-08-18,2126.4,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_39,JRN-6575,gwilliams
GL_2058,2026-08-01,799.44,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_35,JRN-4833,mcguirewilliam
GL_2059,2026-08-23,4110.79,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_06,JRN-9852,harrisonrebekah
GL_2060,2026-08-10,4082.36,ACC_8010,Manual accrual adjustment / unassigned entry,VEND_19,JRN-3788,joneselizabeth
GL_2061,2026-08-24,34239.68,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_33,JRN-9465,pattonsamantha
GL_2062,2026-08-22,51443.99,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_40,JRN-8500,brianagonzalez
GL_2063,2026-08-18,9322.77,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_24,JRN-9032,anthony24
GL_2064,2026-08-19,13067.08,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_23,JRN-9518,michael89
GL_2065,2026-08-24,1893.62,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_08,JRN-1841,williamjones
GL_2066,2026-08-15,329.75,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_38,JRN-8581,ricejennifer
GL_2067,2026-08-10,6596.01,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_34,JRN-9854,george80
GL_2068,2026-08-15,3232.56,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_06,JRN-8571,glasssamantha
GL_2069,2026-08-25,13930.34,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_38,JRN-9669,lrichardson
GL_2070,2026-08-09,73692.81,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_22,JRN-2620,scottrosario
GL_2071,2026-08-07,64610.38,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_28,JRN-9132,maryzavala
GL_2072,2026-08-13,1069.99,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_34,JRN-2717,olewis
GL_2073,2026-08-07,1621.36,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_02,JRN-4439,urodriguez
GL_2074,2026-08-18,15287.72,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_08,JRN-2342,owensapril
GL_2075,2026-08-16,3087.8,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_35,JRN-2307,tfarmer
GL_2076,2026-08-11,75894.5,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_37,JRN-1186,angela01
GL_2077,2026-08-20,11199.38,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_37,JRN-3734,tristan64
GL_2078,2026-08-19,3673.3,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_04,JRN-7068,tburke
GL_2079,2026-08-14,3808.33,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_28,JRN-4403,aperez
GL_2080,2026-08-12,4133.25,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_06,JRN-6129,traci63
GL_2081,2026-08-15,11440.89,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_01,JRN-6216,jacobsonleah
GL_2082,2026-08-13,720.03,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_02,JRN-2991,harry71
GL_2083,2026-08-26,4690.25,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_38,JRN-2307,qkim
GL_2084,2026-08-18,4104.99,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_09,JRN-8771,wilsonralph
GL_2085,2026-08-11,15080.08,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_23,JRN-2986,figueroapatricia
GL_2086,2026-08-02,3645.18,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_37,JRN-1967,calvinhester
GL_2087,2026-08-26,16700.68,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_07,JRN-9229,james61
GL_2088,2026-08-11,533.19,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_04,JRN-3222,maryhardy
GL_2089,2026-08-15,20913.31,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_14,JRN-7561,kathy99
GL_2090,2026-08-23,7265.06,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_34,JRN-9129,katelyn65
GL_2091,2026-08-13,1957.66,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_09,JRN-8206,zestrada
GL_2092,2026-08-12,1892.86,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_33,JRN-7569,jdixon
GL_2093,2026-08-08,1124.03,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_40,JRN-1988,qrodriguez
GL_2094,2026-08-18,9586.15,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_21,JRN-8048,ocrawford
GL_2095,2026-08-10,3060.4,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_29,JRN-5035,anthonyrojas
GL_2096,2026-08-13,5275.16,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_25,JRN-4922,jimenezanthony
GL_2097,2026-08-12,1769.08,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_23,JRN-2895,patrickshelton
GL_2098,2026-08-08,3162.68,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_26,JRN-1697,kevinhanson
GL_2099,2026-08-08,1684.72,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_31,JRN-8965,guerreroapril
GL_2100,2026-08-06,941.02,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_35,JRN-7911,msparks
GL_2101,2026-08-11,2636.2,ACC_8010,Manual accrual adjustment / unassigned entry,VEND_16,JRN-5833,ebony78
GL_2102,2026-08-13,1066.42,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_17,JRN-5201,amy88
GL_2103,2026-08-22,6572.6,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_27,JRN-2254,cisnerosanthony
GL_2104,2026-08-20,13452.87,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_30,JRN-6297,hbeard
GL_2105,2026-08-21,1740.33,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_20,JRN-7710,ycole
GL_2106,2026-08-12,8214.03,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_08,JRN-1613,cstevens
GL_2107,2026-08-18,3379.47,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_01,JRN-3217,angeladalton
GL_2108,2026-08-01,2943.37,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_17,JRN-3338,nicole27
GL_2109,2026-08-14,1346.14,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_09,JRN-9341,ttaylor
GL_2110,2026-08-09,2253.72,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_18,JRN-8426,hfreeman
GL_2111,2026-08-19,4325.17,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_15,JRN-6193,rkeller
GL_2112,2026-08-19,4640.17,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_27,JRN-1735,kalvarez
GL_2113,2026-08-09,3123.19,ACC_8010,Manual accrual adjustment / unassigned entry,VEND_39,JRN-1058,myerstroy
GL_2114,2026-08-18,387.61,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_18,JRN-9341,wjensen
GL_2115,2026-08-11,2330.99,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_23,JRN-2833,luke09
GL_2116,2026-08-25,4172.67,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_22,JRN-9808,andersonmichael
GL_2117,2026-08-16,536.99,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_08,JRN-8430,hubbardcolleen
GL_2118,2026-08-01,71619.95,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_28,JRN-2963,wdavis
GL_2119,2026-08-09,6108.96,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_03,JRN-4327,robert03
GL_2120,2026-08-19,76033.33,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_33,JRN-9564,jimmycollins
GL_2121,2026-08-07,4156.61,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_36,JRN-8698,lozanocameron
GL_2122,2026-08-12,2007.91,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_33,JRN-4644,danny20
GL_2123,2026-08-10,1150.8,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_31,JRN-8364,benjamin69
GL_2124,2026-08-04,12526.3,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_15,JRN-1138,sadams
GL_2125,2026-08-04,9528.99,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_23,JRN-4162,uchapman
GL_2126,2026-08-06,5825.15,ACC_8010,Manual accrual adjustment / unassigned entry,VEND_35,JRN-3092,uhudson
GL_2127,2026-08-09,1059.47,ACC_8010,Manual accrual adjustment / unassigned entry,VEND_11,JRN-1647,stokescraig
GL_2128,2026-08-06,10086.51,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_15,JRN-2392,matthewshaw
GL_2129,2026-08-12,11000.34,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_29,JRN-8566,garrett45
GL_2130,2026-08-25,64.28,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_18,JRN-2086,oharris
GL_2131,2026-08-23,1320.66,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_32,JRN-5458,pittmanamanda
GL_2132,2026-08-06,4607.2,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_18,JRN-7082,joseph49
GL_2133,2026-08-21,4216.92,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_05,JRN-1974,nballard
GL_2134,2026-08-10,2186.57,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_07,JRN-3366,robbinsbelinda
GL_2135,2026-08-18,1513.77,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_30,JRN-1461,joshua98
GL_2136,2026-08-13,580.42,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_17,JRN-7666,wsimmons
GL_2137,2026-08-12,998.33,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_06,JRN-9126,pearsonkevin
GL_2138,2026-08-06,64508.82,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_19,JRN-1229,ryan85
GL_2139,2026-08-23,67428.63,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_14,JRN-3824,robertking
GL_2140,2026-08-18,868.17,ACC_8010,Manual accrual adjustment / unassigned entry,VEND_40,JRN-1845,jpowers
GL_2141,2026-08-13,3290.07,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_34,JRN-8071,nicoleburton
GL_2142,2026-08-07,5562.83,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_04,JRN-8780,barbaralewis
GL_2143,2026-08-13,2664.98,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_29,JRN-3782,oadams
GL_2144,2026-08-05,14046.63,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_03,JRN-1520,umichael
GL_2145,2026-08-08,15809.22,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_26,JRN-7784,boydmichael
GL_2146,2026-08-12,186.65,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_13,JRN-7705,johnfrancis
GL_2147,2026-08-15,644.66,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_31,JRN-6128,megan65
GL_2148,2026-08-16,1369.02,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_16,JRN-3237,waltersmeghan
GL_2149,2026-08-19,19150.98,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_01,JRN-1425,madison24
GL_2150,2026-08-15,766.14,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_06,JRN-4104,richardwilson
GL_2151,2026-08-06,9988.05,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_11,JRN-2532,anthonyrobles
GL_2152,2026-08-13,1792.71,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_37,JRN-1675,steven86
GL_2153,2026-08-21,2671.11,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_25,JRN-9120,clucas
GL_2154,2026-08-01,411.99,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_17,JRN-6180,eriktaylor
GL_2155,2026-08-26,60761.11,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_08,JRN-9126,kristine48
GL_2156,2026-08-18,4641.94,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_05,JRN-8765,dawnwilliams
GL_2157,2026-08-10,7094.43,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_16,JRN-7669,dcasey
GL_2158,2026-08-05,14757.13,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_15,JRN-5940,edwardskenneth
GL_2159,2026-08-05,69262.14,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_12,JRN-6907,lesterrichard
GL_2160,2026-08-13,231.04,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_01,JRN-3360,emily16
GL_2161,2026-08-19,4440.59,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_18,JRN-2348,joelduncan
GL_2162,2026-08-22,1910.98,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_02,JRN-5449,boydmaria
GL_2163,2026-08-15,60643.09,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_31,JRN-3953,tyler13
GL_2164,2026-08-07,3817.04,ACC_8010,Manual accrual adjustment / unassigned entry,VEND_12,JRN-7892,mejialawrence
GL_2165,2026-08-08,7000.32,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_09,JRN-8705,vshaffer
GL_2166,2026-08-15,749.75,ACC_8010,Manual accrual adjustment / unassigned entry,VEND_39,JRN-5916,selenarobinson
GL_2167,2026-08-22,14572.41,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_09,JRN-5429,thompsontara
GL_2168,2026-08-12,16716.06,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_38,JRN-9848,lortiz
GL_2169,2026-08-02,3126.99,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_09,JRN-2732,henrynicholas
GL_2170,2026-08-04,4684.79,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_21,JRN-9798,stewartrodney
GL_2171,2026-08-14,1531.69,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_35,JRN-7629,sylviasuarez
GL_2172,2026-08-26,59938.01,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_35,JRN-7776,michaelbaldwin
GL_2173,2026-08-14,40922.71,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_33,JRN-7902,andrew90
GL_2174,2026-08-13,467.09,ACC_6010,Manual accrual adjustment / unassigned entry,VEND_04,JRN-1158,vazquezkristina
GL_2175,2026-08-09,28397.12,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_02,JRN-9375,johnnycruz
GL_2176,2026-08-22,2247.78,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_36,JRN-2451,rebecca18
GL_2177,2026-08-16,4660.72,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_19,JRN-3140,miaprice
GL_2178,2026-08-02,3610.03,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_04,JRN-7613,qpennington
GL_2179,2026-08-24,2025.89,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_09,JRN-4233,christopher34
GL_2180,2026-08-09,19613.3,ACC_7020,Manual accrual adjustment / unassigned entry,VEND_35,JRN-5407,michelemartin
GL_2181,2026-08-02,1841.39,ACC_8010,Manual accrual adjustment / unassigned entry,VEND_33,JRN-3584,zwelch
GL_2182,2026-08-17,1947.21,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_27,JRN-6219,rmccormick
GL_2183,2026-08-05,37377.01,ACC_7010,Manual accrual adjustment / unassigned entry,VEND_01,JRN-3755,morrowshelby
GL_2184,2026-08-07,7983.39,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_32,JRN-3431,vmclaughlin
GL_2185,2026-08-11,5709.55,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_01,JRN-4410,gmcdowell
GL_2186,2026-08-01,109.69,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_02,JRN-9987,hollyhunter
GL_2187,2026-08-10,1717.4,ACC_8010,Manual accrual adjustment / unassigned entry,VEND_26,JRN-8429,robert85
GL_2188,2026-08-20,3009.34,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_01,JRN-1055,wneal
GL_2189,2026-08-04,1146.28,ACC_5020,Manual accrual adjustment / unassigned entry,VEND_26,JRN-1043,davidsonisaiah
GL_2190,2026-08-03,8904.85,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_25,JRN-3494,igibbs
GL_2191,2026-08-16,780.43,ACC_6020,Manual accrual adjustment / unassigned entry,VEND_13,JRN-8483,moralescourtney
GL_2192,2026-08-20,2259.04,ACC_8020,Manual accrual adjustment / unassigned entry,VEND_03,JRN-7360,barbara12
GL_2193,2026-08-24,8355.77,ACC_5010,Manual accrual adjustment / unassigned entry,VEND_22,JRN-5918,zacharybooker
